City_names,Years,Asian_num,Asian_per,Latino_num,Latino_per,States,Black_num,A2B,L2B
Portland,.5% sample,NA,NA,313,0.480680631,ME,,,
Portland,1960,43,0.059256401,NA,NA,ME,,,
Duluth,1970,170,0.169023047,NA,NA,MN,,,
St. Paul,1970,704,0.227111427,NA,NA,MN,,,
Ann Arbor,1990,8424,7.6866924593036,2827,2.579567851668,MI,9905,0.850479555779909,0.285411408379606
Ann Arbor,1980,3894,3.60669099531334,2251,2.08491562158457,MI,10069,0.386731552289204,0.223557453570364
Dearborn,1990,837,0.937437000201599,2483,2.78095110095648,MI,494,1.69433198380567,5.02631578947368
Dearborn,1980,398,0.439002867857931,1642,1.81116258548423,MI,83,4.79518072289157,19.7831325301205
Detroit,1990,8461,0.823075291787535,28473,2.76981713545284,MI,777916,0.010876495662771,0.03660163822315
Detroit,1980,6621,0.550219015589123,28970,2.40746788727034,MI,758939,0.008724021298154,0.038171710769904
Flint,1990,690,0.490192595960529,4014,2.85164214519647,MI,67485,0.010224494332074,0.05947988441876
Flint,1980,633,0.396589207510761,3974,2.48980333435665,MI,66124,0.009572923598088,0.060099207549453
Grand Rapids,1990,2164,1.144210737815,9394,4.96705899770523,MI,35073,0.061699883100961,0.267841359450289
Grand Rapids,1980,1130,0.621415176828363,5751,3.16261830260169,MI,28602,0.039507726732396,0.201069855254877
Lansing,1990,2263,1.77739728717179,10112,7.94213052049544,MI,23626,0.095784305426225,0.428003047490053
Lansing,1980,802,0.614964651034398,10156,7.78750747619121,MI,18179,0.044116838109907,0.558666593321965
Livonia,1990,1352,1.34060485870104,1355,1.34357957362419,MI,265,5.10188679245283,5.11320754716981
Livonia,1980,887,0.846260995668517,980,0.934989600625871,MI,108,8.21296296296296,9.07407407407407
Sterling Heights,1990,3369,2.85968933027757,1314,1.11535523300229,MI,475,7.09263157894737,2.76631578947368
Sterling Heights,1980,2102,1.92845805924825,934,0.856888595308214,MI,204,10.3039215686275,4.57843137254902
Warren,1990,1942,1.34056770488182,1583,1.09274906118843,MI,1047,1.85482330468004,1.51193887297039
Warren,1980,1338,0.830364789554036,1483,0.920352005163404,MI,297,4.50505050505051,4.99326599326599
Duluth,1990,768,0.898319161,510,0.596540068,MN,747,1.0281124497992,0.682730923694779
Duluth,.Sample,833,0.974348777,488,0.570806967,MN,,,
Duluth,1980,421,0.453610025,414,0.446067815,MN,768,0.548177083333333,0.5390625
Duluth,.Sample,612,0.659404596,387,0.416976436,MN,,,
Duluth,.15% sample,NA,NA,353,0.351104038,MN,,,
Duluth,.5% sample,NA,NA,148,0.147205093,MN,,,
Duluth,1960,136,0.127240747,NA,NA,MN,,,
Minneapolis,1990,15723,4.268112264,7900,2.144507211,MN,47948,0.327917744222908,0.164761825310753
Minneapolis,.Sample,15809,4.291457532,7309,1.984076355,MN,,,
Minneapolis,1980,4104,1.106345582,4684,1.262700464,MN,28433,0.144339324024901,0.164738156367601
Minneapolis,.Sample,5358,1.444395621,4762,1.2837275,MN,,,
Minneapolis,.15% sample,NA,NA,3940,0.906981455,MN,,,
Minneapolis,.5% sample,NA,NA,6109,1.406281652,MN,,,
Minneapolis,1960,1330,0.275435312,NA,NA,MN,,,
St. Paul,1990,19197,7.051628189,11476,4.2154756,MN,20083,0.955883085196435,0.571428571428571
St. Paul,.Sample,18998,6.978529579,10318,3.790107811,MN,,,
St. Paul,1980,2695,0.997298597,7864,2.910113607,MN,13305,0.202555430289365,0.591055993987223
St. Paul,.Sample,5345,1.977944714,7553,2.795026459,MN,,,
St. Paul,.15% sample,NA,NA,6512,2.100618057,MN,,,
St. Paul,.5% sample,NA,NA,7179,2.315776571,MN,,,
St. Paul,1960,433,0.138157244,NA,NA,MN,,,
Minneapolis,1970,1927,0.443600368,NA,NA,MN,,,
St. Joseph,1970,44,0.060530189,NA,NA,MO,,,
Independence,1970,133,0.119109455,NA,NA,MO,,,
Springfield,1970,147,0.122402078,NA,NA,MO,,,
Kansas City,1970,951,0.187541783,NA,NA,MO,,,
St. Louis,1970,1386,0.222745068,NA,NA,MO,,,
Independence,1990,1097,0.976839031,2213,1.970596878,MO,1627,0.674247080516288,1.36017209588199
Independence,.Sample,770,0.685657296,2168,1.930525997,MO,,,
Independence,1980,705,0.6305565,1607,1.437311057,MO,797,0.88456712672522,2.01631116687578
Independence,.Sample,505,0.451675223,1328,1.187771676,MO,,,
Independence,.15% sample,NA,NA,1028,0.920610755,MO,,,
Independence,.5% sample,NA,NA,1389,1.243899163,MO,,,
Independence,1960,28,-,NA,NA,MO,,,
Kansas City,1990,5239,1.203963727,17017,3.910641486,MO,128768,0.040685574055666,0.132152398111332
Kansas City,.Sample,4903,1.126761211,16819,3.865183929,MO,,,
Kansas City,1980,3499,0.780749689,14703,3.280755268,MO,122699,0.028516939828361,0.119829827463957
Kansas City,.Sample,3591,0.801287058,14643,3.267403616,MO,,,
Kansas City,.15% sample,NA,NA,13493,2.660045303,MO,,,
Kansas City,.5% sample,NA,NA,13711,2.703022393,MO,,,
Kansas City,1960,445,0.093578024,NA,NA,MO,,,
St. Joseph,1990,252,0.350720926,1586,2.207315036,MO,2616,0.096330275229358,0.606269113149847
St. Joseph,.Sample,178,0.247731448,1368,1.9039136,MO,,,
St. Joseph,1980,157,0.204717633,1421,1.85289017,MO,2619,0.059946544482627,0.542573501336388
St. Joseph,.Sample,115,0.149952406,1629,2.124108435,MO,,,
St. Joseph,.15% sample,NA,NA,978,1.340975155,MO,,,
St. Joseph,.5% sample,NA,NA,1907,2.614764438,MO,,,
St. Joseph,1960,21,-,NA,NA,MO,,,
St. Louis,1990,3733,0.941048943,5124,1.291705005,MO,188408,0.019813383720437,0.027196297397138
St. Louis,.Sample,3566,0.898950049,4850,1.222632567,MO,,,
St. Louis,1980,1696,0.374322699,5531,1.220742245,MO,206386,0.008217611659706,0.026799298402023
St. Louis,.Sample,2214,0.488650033,5380,1.187415165,MO,,,
St. Louis,.15% sample,NA,NA,5946,0.955589055,MO,,,
St. Louis,.5% sample,NA,NA,10161,1.632986947,MO,,,
St. Louis,1960,934,0.124529016,NA,NA,MO,,,
St. Louis,.5% sample,NA,NA,1500,0.175070845,MO,,,
Springfield,1990,1264,0.899682549,1339,0.953065611,MO,3527,0.358378225120499,0.379642755883187
Springfield,.Sample,1328,0.945236095,1240,0.882599969,MO,,,
Springfield,1980,733,0.550647556,969,0.727936537,MO,2858,0.256473058082575,0.339048285514346
Springfield,.Sample,686,0.515340004,1088,0.817332252,MO,,,
Springfield,.15% sample,NA,NA,762,0.635635636,MO,,,
Springfield,.5% sample,NA,NA,474,0.395395395,MO,,,
Springfield,1960,74,0.077191884,NA,NA,MO,,,
Meridian,1970,36,0.079852716,NA,NA,MS,,,
Vicksburg,1970,60,0.235497292,NA,NA,MS,,,
Biloxi,1990,2658,5.738465856,1283,2.76992163,MS,8625,0.308173913043478,0.148753623188406
Biloxi,.Sample,2673,5.770849975,1223,2.640385155,MS,,,
Biloxi,1980,1075,2.180040964,1419,2.877654073,MS,8727,0.123180932737481,0.162598831213475
Biloxi,.Sample,945,1.916408104,1751,3.550931841,MS,,,
Biloxi,.15% sample,NA,NA,1245,2.567751516,MS,,,
Biloxi,.5% sample,NA,NA,549,1.132285608,MS,,,
Biloxi,1960,95,0.215649331,NA,NA,MS,,,
Jackson,1990,984,0.500414469,882,0.448542238,MS,109620,0.008976464148878,0.008045977011494
Jackson,.Sample,949,0.482720734,732,0.372340967,MS,,,
Jackson,1980,621,0.306069642,1508,0.743241578,MS,95357,0.00651236930692,0.015814255901507
Jackson,.Sample,733,0.361274169,1497,0.737827328,MS,,,
Jackson,.15% sample,NA,NA,490,0.318266551,MS,,,
Jackson,.5% sample,NA,NA,558,0.362434155,MS,,,
Jackson,1960,33,-,NA,NA,MS,,,
Meridian,1990,180,0.438639244,233,0.567794132,MS,18611,0.009671699532535,0.012519477728225
Meridian,.Sample,100,0.243688469,141,0.343600741,MS,,,
Meridian,1980,138,0.296283573,390,0.837323142,MS,17397,0.0079324021383,0.022417658216934
Meridian,.Sample,177,0.380015888,628,1.348304957,MS,,,
Meridian,.15% sample,NA,NA,303,0.672093694,MS,,,
Meridian,.5% sample,NA,NA,232,0.514606393,MS,,,
Meridian,1960,2,-,NA,NA,MS,,,
Meridian,Natchez,NA,NA,NA,NA,MS,,,
Natchez,1990,44,0.22610483,97,0.498458376,MS,9796,0.004491629236423,0.00990200081666
Meridian,.Sample,12,0.061664954,66,0.339157246,MS,,,
Natchez,1980,32,0.145355439,155,0.70406541,MS,11447,0.002795492268717,0.013540665676597
Meridian,.Sample,33,0.149897797,191,0.867590279,MS,,,
Meridian,.15% sample,NA,NA,81,0.411084044,MS,,,
Meridian,.5% sample,NA,NA,176,0.893219651,MS,,,
Meridian,1960,-,-,NA,NA,MS,,,
Vicksburg,1990,71,0.339582935,103,0.492634398,MS,12331,0.005757846078988,0.008352931635715
Vicksburg,.Sample,120,0.573942988,53,0.253491487,MS,,,
Vicksburg,1980,96,0.377447511,358,1.407564677,MS,13331,0.007201260220539,0.026854699572425
Vicksburg,.Sample,72,0.283085633,478,1.879374066,MS,,,
Vicksburg,.15% sample,NA,NA,93,0.361684751,MS,,,
Vicksburg,.5% sample,NA,NA,-,-,MS,,,
Vicksburg,1960,84,0.288233881,NA,NA,MS,,,
Biloxi,1970,193,0.398053046,NA,NA,MS,,,
Jackson,1970,72,-,NA,NA,MS,,,
Meridian,1970,5,-,NA,NA,MS,,,
Butte ,1970,22,0.09414584,NA,NA,MT,,,
Billings,1970,104,0.168883259,NA,NA,MT,,,
Helena,1970,45,0.197976243,NA,NA,MT,,,
Billings,1990,479,0.590257668,2481,3.05726362,MT,439,1.09111617312073,5.65148063781321
Billings,.Sample,318,0.391862084,2369,2.919249301,MT,,,
Billings,1980,279,0.417677176,2064,3.089912872,MT,251,1.11155378486056,8.22310756972112
Billings,.Sample,299,0.447618192,2158,3.230635648,MT,,,
Billings,.15% sample,NA,NA,1543,2.505642974,MT,,,
Billings,.5% sample,NA,NA,2809,4.561471883,MT,,,
Billings,1960,82,0.155153166,NA,NA,MT,,,
Butte ,1990,136,0.407967363,804,2.411807055,MT,33,4.12121212121212,24.3636363636364
Butte ,.Sample,191,0.573418596,752,2.257648083,MT,,,
Butte ,1980,134,0.360166644,820,2.204004838,MT,42,3.19047619047619,19.5238095238095
Butte ,.Sample,172,0.462278603,872,2.343645013,MT,,,
Butte ,.15% sample,NA,NA,439,1.876228737,MT,,,
Butte ,.5% sample,NA,NA,281,1.200957347,MT,,,
Butte ,1960,64,0.22957994,NA,NA,MT,,,
Great Falls,1990,458,0.83126123,926,1.680672269,MT,531,0.862523540489642,1.74387947269303
Great Falls,.Sample,504,0.914750349,1027,1.863985335,MT,,,
Great Falls,1980,279,0.491846628,824,1.452622301,MT,356,0.783707865168539,2.31460674157303
Great Falls,.Sample,274,0.483032173,995,1.754076686,MT,,,
Great Falls,.15% sample,NA,NA,710,1.181541329,MT,,,
Great Falls,.5% sample,NA,NA,444,0.738879366,MT,,,
Great Falls,1960,183,0.330581498,NA,NA,MT,,,
Helena,1990,145,0.59017461,326,1.326875331,MT,55,2.63636363636364,5.92727272727273
Helena,.Sample,215,0.883101947,318,1.306169391,MT,,,
Helena,1980,99,0.413568385,216,0.902331022,MT,37,2.67567567567568,5.83783783783784
Helena,.Sample,67,0.279889715,208,0.868911354,MT,,,
Helena,.15% sample,NA,NA,230,1.011878575,MT,,,
Helena,.5% sample,NA,NA,108,0.475142983,MT,,,
Helena,1960,41,0.202699362,NA,NA,MT,,,
Great Falls,1970,162,0.26959112,NA,NA,MT,,,
Winston-Salem,1970,91,0.068465839,NA,NA,NC,,,
Charlotte,1970,181,0.075048305,NA,NA,NC,,,
Greensboro,1970,110,0.076348594,NA,NA,NC,,,
Wilmington,1970,44,0.095302042,NA,NA,NC,,,
Durham,1970,156,0.163456904,NA,NA,NC,,,
Fayetteville,1970,94,0.175668099,NA,NA,NC,,,
Charlotte,1990,7211,1.82126314,5571,1.407052691,NC,125827,0.057308844683574,0.044275076096545
Charlotte,.Sample,6686,1.688371048,5261,1.328525289,NC,,,
Charlotte,1980,2367,0.752750066,3418,1.086987632,NC,97627,0.024245341964825,0.035010806436744
Charlotte,.Sample,2393,0.76101855,3091,0.982995545,NC,,,
Charlotte,.15% sample,NA,NA,1473,0.610873803,NC,,,
Charlotte,.5% sample,NA,NA,2596,1.076597686,NC,,,
Charlotte,1960,64,-,NA,NA,NC,,,
Durham,1990,2672,1.95591863,1610,1.178528815,NC,62449,0.042786914121924,0.025781037326458
Durham,.Sample,2676,1.959090443,1713,1.254081438,NC,,,
Durham,1980,630,0.624807847,867,0.859854608,NC,47474,0.013270421704512,0.018262627964781
Durham,.Sample,709,0.703045207,970,0.961853104,NC,,,
Durham,.15% sample,NA,NA,631,0.661807122,NC,,,
Durham,.5% sample,NA,NA,1319,1.383397137,NC,,,
Durham,1960,96,0.122602232,NA,NA,NC,,,
Fayetteville,1990,1151,1.520575996,2381,3.145518198,NC,28979,0.039718416784568,0.082162945581283
Fayetteville,.Sample,1069,1.412246516,2083,2.751833014,NC,,,
Fayetteville,1980,537,0.902414842,1077,1.809871108,NC,23993,0.022381527945651,0.044888092360272
Fayetteville,.Sample,582,0.978036197,989,1.661989346,NC,,,
Fayetteville,.15% sample,NA,NA,701,1.310035507,NC,,,
Fayetteville,.5% sample,NA,NA,503,0.940011213,NC,,,
Fayetteville,1960,59,0.125249437,NA,NA,NC,,,
Greensboro,1990,2633,1.434713194,1765,0.961742798,NC,62305,0.042259850734291,0.028328384559827
Greensboro,.Sample,2573,1.402019387,1389,0.756861613,NC,,,
Greensboro,1980,680,0.436900066,1201,0.771642616,NC,51373,0.013236525022872,0.023378039047749
Greensboro,.Sample,748,0.48046042,1173,0.753449295,NC,,,
Greensboro,.15% sample,NA,NA,847,0.587138411,NC,,,
Greensboro,.5% sample,NA,NA,938,0.650219397,NC,,,
Greensboro,1960,31,-,NA,NA,NC,,,
New Bern,1990,61,0.351321776,121,0.696884179,NC,7563,0.00806558244083,0.015998942218696
New Bern,.Sample,67,0.385878016,152,0.875424754,NC,,,
New Bern,1980,26,0.17860823,98,0.673215635,NC,6295,0.004130262112788,0.015567911040508
New Bern,.Sample,42,0.288520986,82,0.563302878,NC,,,
New Bern,.15% sample,NA,NA,-,-,NC,,,
New Bern,.5% sample,NA,NA,42,0.286493861,NC,,,
New Bern,1960,2,-,NA,NA,NC,,,
Raleigh,1990,5127,2.465484657,2940,1.413794596,NC,57354,0.089392195836385,0.051260592112146
Raleigh,.Sample,5131,2.467408188,2454,1.180085693,NC,,,
Raleigh,1980,1585,1.054873382,1382,0.919769725,NC,41227,0.038445678802726,0.033521721202125
Raleigh,.Sample,1556,1.035572859,1236,0.822601577,NC,,,
Raleigh,.15% sample,NA,NA,673,0.556055887,NC,,,
Raleigh,.5% sample,NA,NA,1262,1.042708067,NC,,,
Raleigh,1960,103,0.109654959,NA,NA,NC,,,
Wilmington,1990,319,0.574464254,477,0.858995138,NC,18815,0.016954557533883,0.025352112676056
Wilmington,.Sample,288,0.518638574,393,0.707725554,NC,,,
Wilmington,1980,115,0.261363636,435,0.988636364,NC,17264,0.006661260426321,0.025196941612604
Wilmington,.Sample,108,0.245454545,385,0.875,NC,,,
Wilmington,.15% sample,NA,NA,226,0.489505946,NC,,,
Wilmington,.5% sample,NA,NA,115,0.249084884,NC,,,
Wilmington,1960,22,-,NA,NA,NC,,,
Winston-Salem,1990,1097,0.764539847,1236,0.861414085,NC,56328,0.019475216588553,0.021942905837239
Winston-Salem,.Sample,1207,0.841202913,1026,0.715057323,NC,,,
Winston-Salem,1980,425,0.322250445,1060,0.803730523,NC,52968,0.008023712430147,0.020012082766954
Winston-Salem,.Sample,476,0.360920499,1055,0.799939341,NC,,,
Winston-Salem,.15% sample,NA,NA,634,0.47735572,NC,,,
Winston-Salem,.5% sample,NA,NA,1584,1.192636374,NC,,,
Winston-Salem,1960,27,-,NA,NA,NC,,,
Raleigh,1970,378,0.310914071,NA,NA,NC,,,
New Bern,1970,5,-,NA,NA,NC,,,
Minot,1970,60,0.185816042,NA,NA,ND,,,
Fargo,1970,100,0.187388738,NA,NA,ND,,,
Grand Forks,1970,91,0.23328548,NA,NA,ND,,,
Fargo,1990,929,1.253525118,544,0.734034084,ND,260,3.57307692307692,2.09230769230769
Fargo,.Sample,760,1.025433448,492,0.663833232,ND,,,
Fargo,1980,328,0.534349901,366,0.596256292,ND,119,2.7563025210084,3.07563025210084
Fargo,.Sample,302,0.491992897,301,0.490363782,ND,,,
Fargo,.15% sample,NA,NA,138,0.258649773,ND,,,
Fargo,.5% sample,NA,NA,55,0.103085055,ND,,,
Fargo,1960,62,0.13287043,NA,NA,ND,,,
Grand Forks,1990,529,1.070308548,586,1.1856348,ND,395,1.33924050632911,1.48354430379747
Grand Forks,.Sample,585,1.183611533,614,1.242286292,ND,,,
Grand Forks,1980,307,0.70147378,436,0.996229864,ND,270,1.13703703703704,1.61481481481482
Grand Forks,.Sample,315,0.719753227,501,1.144750371,ND,,,
Grand Forks,.15% sample,NA,NA,247,0.632830314,ND,,,
Grand Forks,.5% sample,NA,NA,173,0.443237427,ND,,,
Grand Forks,1960,52,0.150939015,NA,NA,ND,,,
Minot,1990,261,0.755558129,268,0.77582214,ND,380,0.686842105263158,0.705263157894737
Minot,.Sample,177,0.512389995,341,0.987146827,ND,,,
Minot,1980,144,0.438449594,198,0.602868191,ND,226,0.63716814159292,0.876106194690265
Minot,.Sample,112,0.341016351,128,0.389732972,ND,,,
Minot,.15% sample,NA,NA,76,0.234698289,ND,,,
Minot,.5% sample,NA,NA,70,0.216169477,ND,,,
Minot,1960,38,0.124166776,NA,NA,ND,,,
Grand Island,1970,22,0.070357223,NA,NA,NE,,,
Omaha,1970,655,0.18858255,NA,NA,NE,,,
Lincoln,1970,384,0.256830418,NA,NA,NE,,,
Grand Island,1990,513,1.302493272,1887,4.791042502,NE,133,3.85714285714286,14.187969924812
Grand Island,.Sample,441,1.119687198,2033,5.161732595,NE,,,
Grand Island,1980,66,0.198915009,1066,3.212778782,NE,102,0.647058823529412,10.4509803921569
Grand Island,.Sample,44,0.132610006,932,2.808921037,NE,,,
Grand Island,.15% sample,NA,NA,784,2.507275576,NE,,,
Grand Island,.5% sample,NA,NA,484,1.547858902,NE,,,
Grand Island,1960,17,0.066039935,NA,NA,NE,,,
Lincoln,1990,3288,1.712749776,3764,1.960702602,NE,4515,0.728239202657807,0.833665559246955
Lincoln,.Sample,2928,1.525222428,3275,1.705977955,NE,,,
Lincoln,1980,1681,0.977712119,2745,1.596561431,NE,3444,0.488095238095238,0.797038327526132
Lincoln,.Sample,2026,1.178372845,2480,1.442430728,NE,,,
Lincoln,.15% sample,NA,NA,1886,1.261386589,NE,,,
Lincoln,.5% sample,NA,NA,1806,1.207881325,NE,,,
Lincoln,1960,184,0.143167264,NA,NA,NE,,,
Omaha,1990,3412,1.01609613,10288,3.063774029,NE,43989,0.077564845756894,0.233876650980927
Omaha,.Sample,3602,1.072678271,9703,2.889560595,NE,,,
Omaha,1980,1769,0.562918649,7319,2.329000334,NE,37864,0.046719839425312,0.193297063173463
Omaha,.Sample,2381,0.757636023,7354,2.34004843,NE,,,
Omaha,.15% sample,NA,NA,6490,1.866068605,NE,,,
Omaha,.5% sample,NA,NA,7415,2.132033698,NE,,,
Omaha,1960,379,0.125663963,NA,NA,NE,,,
Manchester,1970,89,0.101419878,NA,NA,NH,,,
Concord,1970,33,0.109919392,NA,NA,NH,,,
Nashua,1970,67,0.120028664,NA,NA,NH,,,
Concord,1990,243,0.674887519,356,0.988724102,NH,226,1.07522123893805,1.57522123893805
Concord,.Sample,285,0.791534744,314,0.872076876,NH,,,
Concord,1980,83,0.273026316,171,0.5625,NH,81,1.02469135802469,2.11111111111111
Concord,.Sample,71,0.233552632,199,0.654605263,NH,,,
Concord,.15% sample,NA,NA,84,0.279794817,NH,,,
Concord,.5% sample,NA,NA,241,0.802744654,NH,,,
Concord,1960,11,-,NA,NA,NH,,,
Manchester,1990,1092,1.096748923,2121,2.130223869,NH,968,1.12809917355372,2.19111570247934
Manchester,.Sample,1193,1.198188155,2142,2.151315195,NH,,,
Manchester,1980,272,0.299111463,963,1.05898654,NH,332,0.819277108433735,2.90060240963855
Manchester,.Sample,321,0.352995513,1109,1.219539016,NH,,,
Manchester,.15% sample,NA,NA,449,0.511657588,NH,,,
Manchester,.5% sample,NA,NA,316,0.360097545,NH,,,
Manchester,1960,37,-,NA,NA,NH,,,
Nashua,1990,1536,1.928146419,2407,3.021515905,NH,1293,1.18793503480278,1.861562258314
Nashua,.Sample,1467,1.841530466,2392,3.00268635,NH,,,
Nashua,1980,339,0.499521108,759,1.118396817,NH,669,0.506726457399103,1.13452914798206
Nashua,.Sample,346,0.509835703,742,1.093347086,NH,,,
Nashua,.15% sample,NA,NA,244,0.437119312,NH,,,
Nashua,.5% sample,NA,NA,291,0.521318524,NH,,,
Nashua,1960,13,-,NA,NA,NH,,,
Portsmouth,1990,447,1.724204436,518,1.99807136,NH,1193,0.374685666387259,0.43419949706622
Portsmouth,.Sample,414,1.596914176,585,2.256509161,NH,,,
Portsmouth,1980,227,0.864630152,376,1.432162718,NH,990,0.229292929292929,0.37979797979798
Portsmouth,.Sample,336,1.279804982,342,1.302658642,NH,,,
Portsmouth,.15% sample,NA,NA,258,0.990061015,NH,,,
Portsmouth,.5% sample,NA,NA,322,1.235657546,NH,,,
Portsmouth,1960,110,0.425811946,NA,NA,NH,,,
Portsmouth,1970,102,0.396624801,NA,NA,NH,,,
Trenton,1970,153,0.146218391,NA,NA,NJ,,,
Camden,1970,174,0.169671676,NA,NA,NJ,,,
Paterson,1970,282,0.194719107,NA,NA,NJ,,,
Camden,1990,1152,1.316691812,27273,31.17199287,NJ,49362,0.02333779020299,0.552510027956728
Camden,.Sample,1412,1.613861839,25199,28.80149042,NJ,,,
Camden,1980,278,0.327405488,16308,19.20621835,NJ,45008,0.006176679701386,0.362335584784927
Camden,.Sample,320,0.376869627,16545,19.48533742,NJ,,,
Camden,.15% sample,NA,NA,7768,7.574767677,NJ,,,
Camden,.5% sample,NA,NA,6898,6.726409299,NJ,,,
Camden,1960,142,0.12120281,NA,NA,NJ,,,
Elizabeth,1990,3002,2.72904129,43050,39.13565208,NJ,21833,0.137498282416525,1.97178582879128
Elizabeth,.Sample,2995,2.722677769,42826,38.93201942,NJ,,,
Elizabeth,1980,1564,1.472679165,28305,26.65229141,NJ,19289,0.081082482243766,1.46741666234642
Elizabeth,.Sample,1755,1.652526812,28044,26.40653101,NJ,,,
Elizabeth,.15% sample,NA,NA,15876,14.08445706,NJ,,,
Elizabeth,.5% sample,NA,NA,14996,13.30376153,NJ,,,
Elizabeth,1960,129,0.119779383,NA,NA,NJ,,,
Jersey City,1990,25959,11.35877342,55395,24.23896349,NJ,67864,0.38251503006012,0.81626488270659
Jersey City,.Sample,25921,11.34214591,54231,23.72963678,NJ,,,
Jersey City,1980,9793,4.38102822,41672,18.64252098,NJ,61954,0.15806888982148,0.672628078897246
Jersey City,.Sample,10384,4.645419895,41757,18.68054686,NJ,,,
Jersey City,.15% sample,NA,NA,23729,9.10730803,NJ,,,
Jersey City,.5% sample,NA,NA,25272,9.699519092,NJ,,,
Jersey City,1960,410,0.148496384,NA,NA,NJ,,,
Newark,1990,3281,1.192132868,71761,26.07395511,NJ,160885,0.020393448736675,0.446039096248873
Newark,.Sample,3259,1.184139292,69204,25.14488357,NJ,,,
Newark,1980,2366,0.71860725,61254,18.60421324,NJ,191745,0.012339304805862,0.319455526871626
Newark,.Sample,2421,0.735311984,61322,18.62486636,NJ,,,
Newark,1970,1455,0.380474717,NA,NA,NJ,,,
Newark,.15% sample,NA,NA,45771,11.97021764,NJ,,,
Newark,.5% sample,NA,NA,44796,11.71523168,NJ,,,
Newark,1960,858,0.211736834,NA,NA,NJ,,,
Paterson,1990,2024,1.436571534,57711,40.96145247,NJ,50729,0.039898283033374,1.13763330639279
Paterson,.Sample,1913,1.357787226,57050,40.49229546,NJ,,,
Paterson,1980,709,0.513879829,39650,28.73813148,NJ,47091,0.015055955490434,0.84198679153129
Paterson,.Sample,704,0.510255853,39551,28.66637675,NJ,,,
Paterson,.15% sample,NA,NA,18068,12.47488521,NJ,,,
Paterson,.5% sample,NA,NA,19359,13.36624435,NJ,,,
Paterson,1960,110,0.076568079,NA,NA,NJ,,,
Trenton,1990,585,0.659712433,12530,14.13025092,NJ,43689,0.013390098194054,0.286799880976905
Trenton,.Sample,642,0.723992106,11701,13.19537637,NJ,,,
Trenton,1980,333,0.361469324,7360,7.989231905,NJ,41860,0.007955088389871,0.175824175824176
Trenton,.Sample,476,0.516694889,7344,7.971864009,NJ,,,
Trenton,.15% sample,NA,NA,3776,3.612671138,NJ,,,
Trenton,.5% sample,NA,NA,3968,3.79636628,NJ,,,
Trenton,1960,101,0.088466895,NA,NA,NJ,,,
Elizabeth,1970,514,0.456264314,NA,NA,NJ,,,
Jersey City,1970,1237,0.474774031,NA,NA,NJ,,,
Santa Fe,1970,44,0.106881726,NA,NA,NM,,,
Roswell,1970,63,0.185796862,NA,NA,NM,,,
Albuquerque,1970,635,0.260511752,NA,NA,NM,,,
Albuquerque,1990,6660,1.73105714,132706,34.49274308,NM,11484,0.579937304075235,11.5557297109021
Albuquerque,.Sample,6743,1.752630375,131465,34.17018423,NM,,,
Albuquerque,1980,3162,0.953078516,112084,33.78395078,NM,8361,0.378184427700036,13.4055734959933
Albuquerque,.Sample,3755,1.131818415,112030,33.7676743,NM,,,
Albuquerque,.15% sample,NA,NA,80590,33.06242846,NM,,,
Albuquerque,.5% sample,NA,NA,67041,27.50388716,NM,,,
Albuquerque,1960,416,0.206770748,NA,NA,NM,,,
Roswell,1990,268,0.600170198,16294,36.48945223,NM,1142,0.234676007005254,14.2679509632224
Roswell,.Sample,299,0.66959287,16211,36.30357863,NM,,,
Roswell,1980,157,0.395705212,11692,29.46869644,NM,1094,0.143510054844607,10.6873857404022
Roswell,.Sample,90,0.226837383,11682,29.44349229,NM,,,
Roswell,.15% sample,NA,NA,7740,22.82647163,NM,,,
Roswell,.5% sample,NA,NA,7434,21.92402973,NM,,,
Roswell,1960,65,0.164170434,NA,NA,NM,,,
Santa Fe,1990,353,0.631948298,26493,47.42834637,NM,332,1.06325301204819,79.7981927710843
Santa Fe,.Sample,279,0.49827657,26603,47.51129605,NM,,,
Santa Fe,1980,186,0.379956285,26899,54.94862419,NM,230,0.808695652173913,116.952173913043
Santa Fe,.Sample,172,0.351357424,26913,54.97722305,NM,,,
Santa Fe,.15% sample,NA,NA,25768,62.59382515,NM,,,
Santa Fe,.5% sample,NA,NA,20759,50.42631234,NM,,,
Santa Fe,1960,40,0.115353559,NA,NA,NM,,,
Las Vegas,1990,9325,3.610213128,32369,12.53179504,NV,29529,0.315791256053371,1.09617663991331
Las Vegas,.Sample,9332,3.612923208,31249,12.09818231,NV,,,
Las Vegas,1980,3350,2.034322358,12787,7.765038804,NV,21053,0.159122215361231,0.607371870992258
Las Vegas,.Sample,3858,2.342810644,12734,7.732854002,NV,,,
Las Vegas,.15% sample,NA,NA,5777,4.599302581,NV,,,
Las Vegas,.5% sample,NA,NA,5977,4.758530643,NV,,,
Las Vegas,1960,347,0.538778045,NA,NA,NV,,,
Paradise,1990,4987,3.999775429,13105,10.51073932,NV,6105,0.816871416871417,2.14660114660115
Paradise,.Sample,5073,4.068750902,12671,10.16265379,NV,,,
Paradise,1980,2187,2.578462119,5553,6.546959372,NV,2831,0.772518544683857,1.96149770399152
Paradise,.Sample,2236,2.636232875,5538,6.529274446,NV,,,
Paradise,.15% sample,NA,NA,871,3.555537413,NV,,,
