Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2007,100000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2006,45000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2006,400000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2006,100000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2006,300000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2005,100000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2005,100000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2004,100000,Foundation,Advocacy
The William and Flora Hewlett Foundation,CA,Latino Issues Forum,San Francisco,CA,2004,100000,Foundation,Advocacy
ZeroDivide,CA,Latino Issues Forum,San Francisco,CA,2005,80000,Foundation,Advocacy
ZeroDivide,CA,Latino Issues Forum,San Francisco,CA,2005,5500,Foundation,Advocacy
United States Department of Health and Human Services,DC,Latino Kids Health,Montebello,CA,2016,35000,FED,CBO
United States Department of Health and Human Services,DC,Latino Kids Health,Montebello,CA,2016,43587,FED,CBO
United States Department of Health and Human Services,DC,Latino Kids Health,Montebello,CA,2016,59000,FED,CBO
United States Department of Health and Human Services,DC,Latino Kids Health,Montebello,CA,2016,681500,FED,CBO
United States Department of Health and Human Services,DC,Latino Kids Health,Montebello,CA,2015,541667,FED,CBO
AT&T Foundation,TX,Latino Leadership,Orlando,FL,2006,20000,Foundation,Hybrid
Publix Super Markets Charities,FL,Latino Leadership,Orlando,FL,2005,1000,Foundation,Hybrid
The Bank of America Charitable Foundation,NC,Latino Leadership,Orlando,FL,2007,10000,Foundation,Hybrid
The Bank of America Charitable Foundation,NC,Latino Leadership,Orlando,FL,2006,10000,Foundation,Hybrid
The Bank of America Charitable Foundation,NC,Latino Leadership,Orlando,FL,2006,1000,Foundation,Hybrid
The PNC Foundation,PA,Latino Leadership,Orlando,FL,2014,5000,Foundation,Hybrid
PSEG Corporate Giving Program,NJ,Latino Leadership Alliance Foundation,New Brunswick,NJ,2013,500,Foundation,CBO
The IDT Charitable Foundation,NJ,Latino Leadership Alliance Foundation,New Brunswick,NJ,2006,15000,Foundation,CBO
The Prudential Foundation,NJ,Latino Leadership Alliance Foundation,New Brunswick,NJ,2009,1000,Foundation,CBO
The Prudential Foundation,NJ,Latino Leadership Alliance Foundation,New Brunswick,NJ,2008,1000,Foundation,CBO
Twin Chimney.,NJ,Latino Leadership Alliance Foundation,New Brunswick,NJ,2009,1000,Foundation,CBO
The Comcast Foundation,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2012,20000,Foundation,CBO
The Comcast Foundation,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2010,25000,Foundation,CBO
The Grundy Foundation,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2003,10000,Foundation,CBO
The Philadelphia Fund,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2005,4500,Foundation,CBO
The Philadelphia Fund,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2004,4500,Foundation,CBO
The Philadelphia Fund,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2003,9804,Foundation,CBO
William Penn Bank Community Foundation,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2014,3000,Foundation,CBO
William Penn Bank Community Foundation,PA,Latino Leadership Alliance of Bucks County,Bristol,PA,2013,4000,Foundation,CBO
The Chicago Community Trust,IL,Latino Leadership Project,Highland Park,IL,2005,25000,Foundation,CBO
AT&T Foundation,TX,Latino Learning Center,Houston,TX,2004,10000,Foundation,CBO
AT&T Foundation,TX,Latino Learning Center,Houston,TX,2003,5000,Foundation,CBO
George and Mary Josephine Hamman Foundation,TX,Latino Learning Center,Houston,TX,2007,5000,Foundation,CBO
George and Mary Josephine Hamman Foundation,TX,Latino Learning Center,Houston,TX,2004,5000,Foundation,CBO
Greater Houston Community Foundation,TX,Latino Learning Center,Houston,TX,2015,2000,Foundation,CBO
Greater Houston Community Foundation,TX,Latino Learning Center,Houston,TX,2013,3500,Foundation,CBO
Houston Endowment.,TX,Latino Learning Center,Houston,TX,2010,50000,Foundation,CBO
Houston Endowment.,TX,Latino Learning Center,Houston,TX,2007,100000,Foundation,CBO
NRG Retail Charitable Foundation,NJ,Latino Learning Center,Houston,TX,2015,5000,Foundation,CBO
NRG Retail Charitable Foundation,NJ,Latino Learning Center,Houston,TX,2012,5000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Latino Learning Center,Houston,TX,2009,20000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Latino Learning Center,Houston,TX,2008,20000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Latino Learning Center,Houston,TX,2007,10000,Foundation,CBO
The Frees Foundation,TX,Latino Learning Center,Houston,TX,2007,7000,Foundation,CBO
The JPMorgan Chase Foundation,NY,Latino Learning Center,Houston,TX,2009,30000,Foundation,CBO
The JPMorgan Chase Foundation,NY,Latino Learning Center,Houston,TX,2005,10000,Foundation,CBO
The Simmons Foundation,TX,Latino Learning Center,Houston,TX,2007,7500,Foundation,CBO
The Wal-Mart Foundation,AR,Latino Learning Center,Houston,TX,2010,1000,Foundation,CBO
Western Union Foundation,CO,Latino Learning Center,Houston,TX,2004,10000,Foundation,CBO
Enterprise Holdings Foundation,MO,Latino Legislative Caucus Foundation,Los Angeles,CA,2008,2500,Foundation,CBO
The William and Flora Hewlett Foundation,CA,Latino Legislative Caucus Foundation,Los Angeles,CA,2007,65000,Foundation,CBO
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2016,100000,Foundation,Hybrid
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2016,100000,Foundation,Hybrid
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2015,500,Foundation,Hybrid
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2015,1000,Foundation,Hybrid
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2015,350000,Foundation,Hybrid
Community Foundation of Greater Memphis,TN,Latino Memphis,Memphis,TN,2015,40000,Foundation,Hybrid
Braemar Charitable Trust,OR,Latino Network,Portland,OR,2007,10000,Foundation,CBO
Demorest Family Foundation,OR,Latino Network,Portland,OR,2015,1000,Foundation,CBO
James F. & Marion L. Miller Foundation,OR,Latino Network,Portland,OR,2015,40000,Foundation,CBO
Juan Young Trust,OR,Latino Network,Portland,OR,2008,10000,Foundation,CBO
Jubitz Family Foundation,OR,Latino Network,Portland,OR,2008,7500,Foundation,CBO
Jubitz Family Foundation,OR,Latino Network,Portland,OR,2006,5000,Foundation,CBO
Kaiser Permanente of the Northwest Corporate Giving Program,OR,Latino Network,Portland,OR,2013,200000,Foundation,CBO
Lora L. and Martin N. Kelley Family Foundation,CA,Latino Network,Portland,OR,2015,3000,Foundation,CBO
Lora L. and Martin N. Kelley Family Foundation,CA,Latino Network,Portland,OR,2015,30000,Foundation,CBO
Lora L. and Martin N. Kelley Family Foundation,CA,Latino Network,Portland,OR,2014,30000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2017,50000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2017,125000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2017,10000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2016,252000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2015,75000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2013,225000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2012,115000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2011,25000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2011,50000,Foundation,CBO
Meyer Memorial Trust,OR,Latino Network,Portland,OR,2006,175000,Foundation,CBO
Northwest Health Foundation,OR,Latino Network,Portland,OR,2013,20000,Foundation,CBO
Northwest Health Foundation,OR,Latino Network,Portland,OR,2009,10000,Foundation,CBO
Northwest Health Foundation Fund II,OR,Latino Network,Portland,OR,2013,200000,Foundation,CBO
Northwest Health Foundation Fund II,OR,Latino Network,Portland,OR,2010,50000,Foundation,CBO
Northwest Health Foundation Fund II,OR,Latino Network,Portland,OR,2006,149600,Foundation,CBO
PacifiCorp Foundation,OR,Latino Network,Portland,OR,2006,5000,Foundation,CBO
PGE Foundation,OR,Latino Network,Portland,OR,2015,10000,Foundation,CBO
PGE Foundation,OR,Latino Network,Portland,OR,2010,5000,Foundation,CBO
PGE Foundation,OR,Latino Network,Portland,OR,2009,5000,Foundation,CBO
Rose E. Tucker Charitable Trust,OR,Latino Network,Portland,OR,2013,5000,Foundation,CBO
Rose E. Tucker Charitable Trust,OR,Latino Network,Portland,OR,2011,5000,Foundation,CBO
Rose E. Tucker Charitable Trust,OR,Latino Network,Portland,OR,2010,5000,Foundation,CBO
Social Venture Partners Portland,OR,Latino Network,Portland,OR,2013,5000,Foundation,CBO
Social Venture Partners Portland,OR,Latino Network,Portland,OR,2012,25000,Foundation,CBO
Spirit Mountain Community Fund,OR,Latino Network,Portland,OR,2009,5000,Foundation,CBO
Spirit Mountain Community Fund,OR,Latino Network,Portland,OR,2008,25000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Latino Network,Riverside,CA,2011,10000,Foundation,CBO
The Collins Foundation,OR,Latino Network,Portland,OR,2015,40000,Foundation,CBO
The Collins Foundation,OR,Latino Network,Portland,OR,2013,20000,Foundation,CBO
The Collins Foundation,OR,Latino Network,Portland,OR,2012,25000,Foundation,CBO
The Collins Foundation,OR,Latino Network,Portland,OR,2006,45000,Foundation,CBO
The Ford Family Foundation,OR,Latino Network,Portland,OR,2012,5000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2015,186946,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2014,4905,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2013,2497,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2013,5000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2012,25000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2012,2439,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2011,2500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2011,1000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2011,2630,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2010,10000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2010,30000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2010,2772,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2009,30000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2009,3500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2009,1000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2008,15000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2008,18500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2007,23000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2007,20000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2007,2500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2007,2500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2006,28000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2006,20000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2006,3400,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2005,25000,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2005,2500,Foundation,CBO
The Oregon Community Foundation,OR,Latino Network,Portland,OR,2005,1500,Foundation,CBO
The Wal-Mart Foundation,AR,Latino Network,Portland,OR,2013,30000,Foundation,CBO
U.S. Bank Foundation,WI,Latino Network,Portland,OR,2012,7500,Foundation,CBO
U.S. Bank Foundation,WI,Latino Network,Portland,OR,2010,7500,Foundation,CBO
U.S. Bank Foundation,WI,Latino Network,Portland,OR,2009,5000,Foundation,CBO
U.S. Bank Foundation,WI,Latino Network,Portland,OR,2008,5000,Foundation,CBO
Union Pacific Foundation,NE,Latino Network,Riverside,CA,2012,5000,Foundation,CBO
Union Pacific Foundation,NE,Latino Network,Portland,OR,2012,5000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Network,Portland,OR,2015,500,Foundation,CBO
Wells Fargo Foundation,MN,Latino Network,Portland,OR,2014,3200,Foundation,CBO
Marquette Bank Affordable Housing Foundation,IL,Latino Organization of the Southwest,Chicago,IL,2014,750,Foundation,CBO
Marquette Bank Affordable Housing Foundation,IL,Latino Organization of the Southwest,Chicago,IL,2012,1500,Foundation,CBO
The Chicago Community Trust,IL,Latino Organization of the Southwest,Chicago,IL,2014,10000,Foundation,CBO
The Chicago Community Trust,IL,Latino Organization of the Southwest,Chicago,IL,2004,50000,Foundation,CBO
The Chicago Community Trust,IL,Latino Organization of the Southwest,Chicago,IL,2003,25000,Foundation,CBO
The Wal-Mart Foundation,AR,Latino Organization of the Southwest,Chicago,IL,2010,1000,Foundation,CBO
Washington Square Health Fdn for Fdn for Henrotin,IL,Latino Organization of the Southwest,Chicago,IL,2015,11125,Foundation,CBO
Community Foundation Santa Cruz County,CA,Latino Outreach of Tehama County,Red Bluff,CA,2013,5000,Foundation,CBO
Community Foundation Santa Cruz County,CA,Latino Outreach of Tehama County,Red Bluff,CA,2012,5000,Foundation,CBO
Community Foundation Santa Cruz County,CA,Latino Outreach of Tehama County,Red Bluff,CA,2011,8000,Foundation,CBO
Community Foundation Santa Cruz County,CA,Latino Outreach of Tehama County,Red Bluff,CA,2010,7500,Foundation,CBO
Red Wing Shoe Company Foundation,MN,Latino Outreach of Tehama County,Red Bluff,CA,2015,5000,Foundation,CBO
Red Wing Shoe Company Foundation,MN,Latino Outreach of Tehama County,Red Bluff,CA,2012,5000,Foundation,CBO
Sierra Health Foundation,CA,Latino Outreach of Tehama County,Red Bluff,CA,2014,5000,Foundation,CBO
Sierra Health Foundation,CA,Latino Outreach of Tehama County,Red Bluff,CA,2012,25000,Foundation,CBO
Sierra Health Foundation,CA,Latino Outreach of Tehama County,Red Bluff,CA,2011,5000,Foundation,CBO
The California Endowment,CA,Latino Outreach of Tehama County,Red Bluff,CA,2010,1000,Foundation,CBO
The Wal-Mart Foundation,AR,Latino Outreach of Tehama County,Red Bluff,CA,2011,2500,Foundation,CBO
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2016,20000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2015,20000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2014,20200,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2013,20000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2012,15000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2011,15000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2010,10000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2009,10000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2008,10000,Foundation,Advocacy
Alphawood Foundation,IL,Latino Policy Forum,Chicago,IL,2006,7500,Foundation,Advocacy
American Express Foundation,NY,Latino Policy Forum,Chicago,IL,2015,35000,Foundation,Advocacy
American Express Foundation,NY,Latino Policy Forum,Chicago,IL,2013,25000,Foundation,Advocacy
American Express Foundation,NY,Latino Policy Forum,Chicago,IL,2012,25000,Foundation,Advocacy
Arie and Ida Crown Memorial,IL,Latino Policy Forum,Chicago,IL,2006,10000,Foundation,Advocacy
Arie and Ida Crown Memorial,IL,Latino Policy Forum,Chicago,IL,2005,10000,Foundation,Advocacy
Bechily-Hodes Family Foundation,IL,Latino Policy Forum,Chicago,IL,2015,500,Foundation,Advocacy
Bechily-Hodes Family Foundation,IL,Latino Policy Forum,Chicago,IL,2012,1000,Foundation,Advocacy
Blue Foundation,IL,Latino Policy Forum,Chicago,IL,2015,1000,Foundation,Advocacy
Blue Foundation,IL,Latino Policy Forum,Chicago,IL,2014,3000,Foundation,Advocacy
Blue Foundation,IL,Latino Policy Forum,Chicago,IL,2012,5000,Foundation,Advocacy
Blue Foundation,IL,Latino Policy Forum,Chicago,IL,2010,5000,Foundation,Advocacy
Citizens Charitable Foundation,,Latino Policy Forum,Chicago,IL,2006,10000,Foundation,Advocacy
Edwardson Family Foundation,FL,Latino Policy Forum,Chicago,IL,2015,2000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2016,45000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2015,45000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2014,45000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2012,40000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2011,40000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2010,40000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2009,30000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2008,35000,Foundation,Advocacy
Grand Victoria Foundation,IL,Latino Policy Forum,Chicago,IL,2005,25000,Foundation,Advocacy
Harris Family Foundation,IL,Latino Policy Forum,Chicago,IL,2016,25000,Foundation,Advocacy
Harris Family Foundation,IL,Latino Policy Forum,Chicago,IL,2014,25000,Foundation,Advocacy
Harris Family Foundation,IL,Latino Policy Forum,Chicago,IL,2011,25000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2016,50000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2015,50000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2014,40000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2013,30000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2012,25000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2011,25000,Foundation,Advocacy
Irving Harris Foundation,IL,Latino Policy Forum,Chicago,IL,2010,25000,Foundation,Advocacy
Pierce Family Foundation,IL,Latino Policy Forum,Chicago,IL,2014,2500,Foundation,Advocacy
Pierce Family Foundation,IL,Latino Policy Forum,Chicago,IL,2013,5000,Foundation,Advocacy
Polk Bros. Foundation,IL,Latino Policy Forum,Chicago,IL,2015,15000,Foundation,Advocacy
Polk Bros. Foundation,IL,Latino Policy Forum,Chicago,IL,2010,3500,Foundation,Advocacy
The Allstate Foundation,IL,Latino Policy Forum,Chicago,IL,2014,20000,Foundation,Advocacy
The Allstate Foundation,IL,Latino Policy Forum,Chicago,IL,2013,20000,Foundation,Advocacy
The Allstate Foundation,IL,Latino Policy Forum,Chicago,IL,2012,20000,Foundation,Advocacy
The Allstate Foundation,IL,Latino Policy Forum,Chicago,IL,2010,50000,Foundation,Advocacy
The Allstate Foundation,IL,Latino Policy Forum,Chicago,IL,2008,2500,Foundation,Advocacy
The Bank of America Charitable Foundation,NC,Latino Policy Forum,Chicago,IL,2011,10000,Foundation,Advocacy
The Bank of America Charitable Foundation,NC,Latino Policy Forum,Chicago,IL,2010,15000,Foundation,Advocacy
The Bank of America Charitable Foundation,NC,Latino Policy Forum,Chicago,IL,2009,15000,Foundation,Advocacy
The Bank of America Charitable Foundation,NC,Latino Policy Forum,Chicago,IL,2008,25000,Foundation,Advocacy
The Bank of America Charitable Foundation,NC,Latino Policy Forum,Chicago,IL,2005,5000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2014,20000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2014,2500,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2014,750,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2014,2500,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2014,100000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2013,20000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2013,125000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2013,2500,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2013,2500,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2012,125000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2011,125000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2010,125000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2009,75000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2008,100000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2007,125000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2006,90000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2005,90000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2005,10000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2004,42000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2003,50000,Foundation,Advocacy
The Chicago Community Trust,IL,Latino Policy Forum,Chicago,IL,2003,10000,Foundation,Advocacy
The Field Foundation of Illinois,IL,Latino Policy Forum,Chicago,IL,2016,25000,Foundation,Advocacy
The Field Foundation of Illinois,IL,Latino Policy Forum,Chicago,IL,2007,7500,Foundation,Advocacy
The Field Foundation of Illinois,IL,Latino Policy Forum,Chicago,IL,2006,7500,Foundation,Advocacy
The Field Foundation of Illinois,IL,Latino Policy Forum,Chicago,IL,2005,7500,Foundation,Advocacy
The Field Foundation of Illinois,IL,Latino Policy Forum,Chicago,IL,2004,5000,Foundation,Advocacy
The John D. and Catherine T. MacArthur Foundation,IL,Latino Policy Forum,Chicago,IL,2007,125000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2016,500000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2014,500000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2013,250000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2012,225000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2011,171000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2010,125000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2009,125000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2008,125000,Foundation,Advocacy
The Joyce Foundation,IL,Latino Policy Forum,Chicago,IL,2007,105000,Foundation,Advocacy
The JPMorgan Chase Foundation,NY,Latino Policy Forum,Chicago,IL,2014,75000,Foundation,Advocacy
The JPMorgan Chase Foundation,NY,Latino Policy Forum,Chicago,IL,2013,75100,Foundation,Advocacy
The JPMorgan Chase Foundation,NY,Latino Policy Forum,Chicago,IL,2012,50000,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2015,5000,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2014,285203,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2014,5000,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2013,333071,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2012,5000,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2012,192383,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2011,5000,Foundation,Advocacy
The Pritzker Family Foundation,IL,Latino Policy Forum,Chicago,IL,2010,162718,Foundation,Advocacy
The Richard H. Driehaus Foundation,IL,Latino Policy Forum,Chicago,IL,2013,1000,Foundation,Advocacy
The Wal-Mart Foundation,AR,Latino Policy Forum,Chicago,IL,2010,1000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2017,40000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2016,40000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2016,40000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2015,1000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2015,40000,Foundation,Advocacy
Woods Fund of Chicago,IL,Latino Policy Forum,Chicago,IL,2003,45000,Foundation,Advocacy
The Annie E. Casey Foundation,MD,Latino Providers Network,Baltimore,MD,2008,20000,Foundation,Hybrid
The Annie E. Casey Foundation,MD,Latino Providers Network,Baltimore,MD,2007,30000,Foundation,Hybrid
The Annie E. Casey Foundation,MD,Latino Providers Network,Baltimore,MD,2006,50000,Foundation,Hybrid
The Baltimore Community Foundation,MD,Latino Providers Network,Baltimore,MD,2010,5000,Foundation,Hybrid
The Baltimore Community Foundation,MD,Latino Providers Network,Baltimore,MD,2010,2500,Foundation,Hybrid
The Baltimore Community Foundation,MD,Latino Providers Network,Baltimore,MD,2009,10000,Foundation,Hybrid
The Bank of America Charitable Foundation,NC,Latino Providers Network,Baltimore,MD,2011,5000,Foundation,Hybrid
Albert C. and Bertha P. Markstein Foundation,WY,Latino Resource Center,Jackson,WY,2015,3000,Foundation,CBO
Chapman Family Foundation,NJ,Latino Resource Center,Jackson,WY,2014,100,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2015,500,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2015,1000,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2015,1300,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2015,105009,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2015,5656,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,15000,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,1000,Foundation,CBO
